,hp,hg,vp,score,score1,mist,score2
443,Q9H845,ACAD9,E,0.039246801286935806,0,0,0
444,Q9H8M5,CNNM2,E,0.009105928242206573,0,0,0
445,Q9NQC3,RTN4,E,0.5025467872619629,0,0,0
446,Q9NVH2,INTS7,E,0.0073877740651369095,0,0,0
447,Q9NVI1,FANCI,E,0.009452701546251774,0,0,0
448,Q9NX47,MARCHF5,E,0.12897104024887085,0,0,0
449,Q9P2R7,SUCLA2,E,0.05684410408139229,0,0,0
450,Q9UBF2,COPG2,E,0.08506667613983154,0,0,0
451,Q9UBU6,FAM8A1,E,0.006070826202630997,0,0,0
452,Q9UDR5,AASS,E,0.031785670667886734,0,0,0
453,Q9UI26,IPO11,E,0.00494568794965744,0,0,0
454,Q9UKV5,AMFR,E,0.01963687129318714,0.0,0.019113572,0
455,Q9ULF5,SLC39A10,E,0.018922945484519005,0,0,0
456,Q9ULX6,AKAP8L,E,0.2732074558734894,0,0,0
457,Q9Y312,AAR2,E,0.05174171179533005,0,0,0
458,Q9Y4R8,TELO2,E,0.2605106234550476,0,0,0
459,Q9Y5Y0,FLVCR1,E,0.05334748700261116,0,0,0
460,Q9Y6E2,BZW2,E,0.2832603454589844,0,0,0
461,O43818,RRP9,E,0.08096640557050705,0,0,0
462,O75683,SURF6,E,0.103905089199543,0,0,0
463,P11940,PABPC1,E,0.4540121555328369,0,0,0
464,P16989,YBX3,E,0.07253935933113098,0,0,0
465,P19784,CSNK2A2,E,0.10109706968069077,0,0,0
466,P67870,CSNK2B,E,0.47589537501335144,0,0,0
467,P68400,CSNK2A1,E,0.2744179368019104,0,0,0
468,Q13310,PABPC4,E,0.1802203208208084,0,0,0
469,Q15435,PPP1R7,E,0.2633064389228821,0,0,0
470,Q6PKG0,LARP1,E,0.022761065512895584,0,0,0
471,Q86U42,PABPN1,E,0.35341721773147583,0.0,0.043321899000000004,0
472,Q8NCA5,FAM98A,E,0.12515586614608765,0,0,0
473,Q8TAD8,SNIP1,E,0.10635242611169815,0.0,0.244203485,0
474,Q92900,UPF1,E,0.10296440124511719,0,0,0
475,Q9BQ75,CMSS1,E,0.11372525990009308,0,0,0
476,Q9HCE1,MOV10,E,0.0047211782075464725,0,0,0
477,O60220,TIMM8A,E,0.5835638046264648,0,0,0
478,P09884,POLA1,E,0.0813278928399086,0,0,0
479,P42345,MTOR,E,0.238343745470047,0,0,0
480,P49642,PRIM1,E,0.13637545704841614,0,0,0
481,P49643,PRIM2,E,0.014853487722575665,0,0,0
482,Q05516,ZBTB16,E,0.17301729321479797,0,0,0
483,Q14181,POLA2,E,0.04887142777442932,0,0,0
484,Q8NBJ5,COLGALT1,E,0.0074111828580498695,0,0,0
485,Q99959,PKP2,E,0.049999628216028214,0,0,0
486,O94973,AP2A2,E,0.03982050344347954,0,0,0
487,P28330,ACADL,E,0.008692512288689613,0,0,0
488,P55789,GFER,E,0.006683948915451765,0,0,0
489,Q6Q0C0,TRAF7,E,0.03146542236208916,0,0,0
490,Q969X5,ERGIC1,E,0.4316876530647278,0,0,0
491,Q96CW1,AP2M1,E,0.04154473915696144,0,0,0
492,Q8WWQ0,PHIP,E,0.04535007104277611,0,0,0
493,Q9BZH6,WDR11,E,0.002035665325820446,0,0,0
494,Q9C026,TRIM9,E,0.0005775459576398134,0,0,0
495,Q9HAV7,GRPEL1,E,0.18004298210144043,0,0,0
496,O14734,ACOT8,E,0.2773667871952057,0,0,0
497,O75347,TBCA,E,0.036125801503658295,0,0,0
498,Q92624,APPBP2,E,0.10510510951280594,0,0,0
499,Q9C0D3,ZYG11B,E,0.001840965705923736,0,0,0
500,A7MCY6,TBKBP1,E,0.021621979773044586,0,0,0
501,O14578,CIT,E,0.025525005534291267,0,0,0
502,O14639,ABLIM1,E,0.02077074907720089,0,0,0
503,O14908,GIPC1,E,0.36157462000846863,0,0,0
504,O60237,PPP1R12B,E,0.049113716930150986,0,0,0
505,O60784,TOM1,E,0.014522532932460308,0,0,0
506,O75381,PEX14,E,0.11417640745639801,0,0,0
507,O75506,HSBP1,E,0.24033792316913605,0,0,0
508,O95613,PCNT,E,0.3410373628139496,0,0,0
509,O95684,CEP43,E,0.049225907772779465,0,0,0
510,P06396,GSN,E,0.2292049080133438,0,0,0
511,P09493,TPM1,E,0.0818202868103981,0,0,0
512,P13861,PRKAR2A,E,0.2267700731754303,0,0,0
513,P14649,MYL6B,E,0.15955379605293274,0,0,0
514,P17612,PRKACA,E,0.295151948928833,0,0,0
515,P17252,PRKCA,E,0.6900086998939514,0,0,0
516,P28289,TMOD1,E,0.10134372860193253,0,0,0
517,P31323,PRKAR2B,E,0.14478237926959991,0,0,0
518,P35241,RDX,E,0.07562108337879181,0,0,0
519,P49454,CENPF,E,0.13852615654468536,0,0,0
520,P67936,TPM4,E,0.4041874408721924,0,0,0
521,Q04724,TLE1,E,0.004063875880092382,0,0,0
522,Q04726,TLE3,E,0.022327803075313568,0,0,0
523,Q08117,TLE5,E,0.290006160736084,0,0,0
524,Q08378,GOLGA3,E,0.10984420031309128,0,0,0
525,Q12965,MYO1E,E,0.16804379224777222,0,0,0
526,Q13045,FLII,E,0.0048758964985609055,0,0,0
527,Q14789,GOLGB1,E,0.12997093796730042,0,0,0
528,Q15154,PCM1,E,0.051740486174821854,0,0,0
529,Q9UIS9,MBD1,E,0.012438659556210041,0,0,0
530,Q16881,TXNRD1,E,0.18334786593914032,0,0,0
531,Q4V328,GRIPAP1,E,0.3481055200099945,0,0,0
532,Q5VT06,CEP350,E,0.568730890750885,0,0,0
533,Q5VU43,PDE4DIP,E,0.18172065913677216,0,0,0
534,Q5VUJ6,LRCH2,E,0.08904211223125458,0,0,0
535,Q66GS9,CEP135,E,0.2348586469888687,0,0,0
536,Q6ZVM7,TOM1L2,E,0.005836390424519777,0,0,0
537,Q76N32,CEP68,E,0.09376541525125504,0,0,0
538,Q9NQ79,CRTAC1,E,0.14896005392074585,0,0,0
539,Q7Z406,MYH14,E,0.054570864886045456,0,0,0
540,Q7Z7A1,CNTRL,E,0.038213107734918594,0,0,0
541,Q8IUD2,ERC1,E,0.14150820672512054,0,0,0
542,Q8IWJ2,GCC2,E,0.26045796275138855,0,0,0
543,Q8N3C7,CLIP4,E,0.2630707919597626,0,0,0
544,Q8N4C6,NIN,E,0.06700235605239868,0,0,0
545,Q8N8E3,CEP112,E,0.020645232871174812,0,0,0
546,Q8NDN9,RCBTB1,E,0.0074447281658649445,0,0,0
547,Q8TD10,MIPOL1,E,0.39677321910858154,0,0,0
548,Q8WXW3,PIBF1,E,0.0908556878566742,0,0,0
549,Q92614,MYO18A,E,0.01851586252450943,0,0,0
550,Q92995,USP13,E,0.09826754033565521,0,0,0
551,Q96CN9,GCC1,E,0.24846647679805756,0,0,0
552,Q96II8,LRCH3,E,0.003074449021369219,0,0,0
553,Q96N16,JAKMIP1,E,0.10947410017251968,0,0,0
554,Q96SN8,CDK5RAP2,E,0.3717331886291504,0,0,0
555,Q9BQQ3,GORASP1,E,0.013102082535624504,0,0,0
556,Q9BQS8,FYCO1,E,0.0762035921216011,0,0,0
557,Q9BV19,C1ORF50,E,0.35260337591171265,0,0,0
558,Q9BZF9,UACA,E,0.05781514197587967,0,0,0
559,Q9C0B0,UNK,E,0.020172476768493652,0,0,0
560,Q9H0E2,TOLLIP,E,0.11953204870223999,0,0,0
561,Q9UHD2,TBK1,E,0.7611487507820129,0,0,0
562,Q9UJC3,HOOK1,E,0.32210808992385864,0,0,0
563,Q9ULV0,MYO5B,E,0.12162879854440689,0,0,0
564,Q9UM54,MYO6,E,0.34298062324523926,0,0,0
565,Q9UNZ2,NSFL1C,E,0.2113647758960724,0,0,0
566,Q9UPN4,CEP131,E,0.031366121023893356,0,0,0
567,Q9UPQ0,LIMCH1,E,0.031439799815416336,0,0,0
568,Q9Y2I6,NINL,E,0.0604829303920269,0,0,0
569,Q9Y4I1,MYO5A,E,0.14694643020629883,0,0,0
570,Q9Y608,LRRFIP2,E,0.05447159335017204,0,0,0
571,O95071,UBR5,E,0.08209328353404999,0,0,0
572,O95714,HERC2,E,0.03744770959019661,0,0,0
573,P04637,TP53,E,0.8123477697372437,0,0,0
574,Q9UHE5,NAT8,E,0.13448940217494965,0,0,0
575,P06280,GLA,E,0.5268802642822266,0,0,0
576,P12268,IMPDH2,E,0.029405061155557632,0,0,0
577,P30153,PPP2R1A,E,0.6880638599395752,0.0,0.010714081,0
578,P49959,MRE11,E,0.051325153559446335,0,0,0
579,P63151,PPP2R2A,E,0.09093212336301804,0.0,0.0508829,0
580,Q5QP82,DCAF10,E,0.1948351413011551,0,0,0
581,Q5T9A4,ATAD3B,E,0.11900798231363297,0,0,0
582,Q92878,RAD50,E,0.059571847319602966,0,0,0
583,Q96EN8,MOCOS,E,0.019884100183844566,0,0,0
584,Q96JN8,NEURL4,E,0.07727488875389099,0,0,0
585,Q9NQX3,GPHN,E,0.005462402943521738,0,0,0
586,Q9NXA8,SIRT5,E,0.012109640054404736,0,0,0
587,A0A0B4J1Y9,IGHV3-72,E,0.0042128064669668674,0,0,0
588,P61970,NUTF2,E,0.1137324646115303,0,0,0
589,P62330,ARF6,E,0.11311394721269608,0,0,0
590,Q9H4P4,RNF41,E,0.5819226503372192,0,0,0
591,A3KMH1,VWA8,E,0.5754491686820984,0,0,0
592,O14972,VPS26C,E,0.24951644241809845,0,0,0
593,O43933,PEX1,E,0.06823056936264038,0,0,0
594,O60232,ZNRD2,E,0.025674451142549515,0,0,0
595,O60826,CCDC22,E,0.005537034012377262,0,0,0
596,O75564,JRK,E,0.284615695476532,0,0,0
597,O75665,OFD1,E,0.3724863827228546,0,0,0
598,O95754,SEMA4F,E,0.07940009236335754,0,0,0
599,O95835,LATS1,E,0.1094885990023613,0,0,0
600,P11717,IGF2R,E,0.04657890647649765,0,0,0
601,P43686,PSMC4,E,0.17454619705677032,0,0,0
602,P51530,DNA2,E,0.6814879775047302,0,0,0
603,P51659,HSD17B4,E,0.06646939367055893,0,0,0
604,P54802,NAGLU,E,0.17341387271881104,0,0,0
605,Q05086,UBE3A,E,0.4672338366508484,0,0,0
606,Q12923,PTPN13,E,0.29681387543678284,0,0,0
607,Q13043,STK4,E,0.007451119367033243,0,0,0
608,Q9Y6E0,STK24,E,0.2740747630596161,0,0,0
609,Q13188,STK3,E,0.021680966019630432,0,0,0
610,Q13438,OS9,E,0.6745722889900208,0,0,0
611,Q15345,LRRC41,E,0.01005779393017292,0,0,0
612,Q15796,SMAD2,E,0.012899910099804401,0,0,0
613,Q53EZ4,CEP55,E,0.06407108902931213,0,0,0
614,Q567U6,CCDC93,E,0.13028645515441895,0,0,0
615,Q5SVZ6,ZMYM1,E,0.03157571703195572,0,0,0
616,Q5SZL2,CEP85L,E,0.0048829629085958,0,0,0
617,Q63ZY3,KANK2,E,0.4231923222541809,0,0,0
618,Q6GYQ0,RALGAPA1,E,0.03414981812238693,0,0,0
619,Q6IEG0,SNRNP48,E,0.006304116919636726,0,0,0
620,Q6PJI9,WDR59,E,0.0034544277004897594,0,0,0
621,Q6ZU80,CEP128,E,0.12418390810489655,0,0,0
622,Q6ZWJ1,STXBP4,E,0.0015054037794470787,0,0,0
623,Q70EL1,USP54,E,0.09153710305690765,0,0,0
624,Q7Z3J2,VPS35L,E,0.008230078965425491,0,0,0
625,Q7Z4G1,COMMD6,E,0.16457945108413696,0,0,0
626,Q86SQ0,PHLDB2,E,0.1544921100139618,0,0,0
627,Q86X10,RALGAPB,E,0.13558366894721985,0,0,0
628,Q8IWR1,TRIM59,E,0.1232881098985672,0,0,0
629,Q8N668,COMMD1,E,0.10673795640468597,0,0,0
630,Q96DZ1,ERLEC1,E,0.04768732935190201,0,0,0
631,Q96HP0,DOCK6,E,0.02712227776646614,0,0,0
632,Q96IV0,NGLY1,E,0.03631026670336723,0,0,0
633,Q96RU2,USP28,E,0.4083597660064697,0,0,0
634,Q9BVQ7,SPATA5L1,E,0.01310671865940094,0,0,0
635,Q9GZQ3,COMMD5,E,0.09388715028762817,0,0,0
636,Q9H0H0,INTS2,E,0.019189568236470222,0,0,0
637,Q9H4B6,SAV1,E,0.03969702497124672,0,0,0
638,Q9NX08,COMMD8,E,0.12949953973293304,0,0,0
639,Q9P000,COMMD9,E,0.32601743936538696,0,0,0
640,Q9P209,CEP72,E,0.04968952015042305,0,0,0
641,Q9P2D0,IBTK,E,0.1799759417772293,0,0,0
642,Q9P2S5,WRAP73,E,0.040988221764564514,0,0,0
643,Q9UBI1,COMMD3,E,0.11827756464481354,0,0,0
644,Q9UKF6,CPSF3,E,0.4728843867778778,0,0,0
645,Q9ULA0,DNPEP,E,0.46924418210983276,0,0,0
646,Q9UN81,L1RE1,E,0.03862485662102699,0,0,0
647,Q9Y2K2,SIK3,E,0.3797515332698822,0,0,0
648,Q9Y2S7,POLDIP2,E,0.14390020072460175,0,0,0
649,Q9Y305,ACOT9,E,0.21852385997772217,0,0,0
650,Q9Y6G5,COMMD10,E,0.13005279004573822,0,0,0
651,O00186,STXBP3,E,0.10562333464622498,0,0,0
652,O00746,NME4,E,0.0625317320227623,0,0,0
653,O14975,SLC27A2,E,0.0005910858162678778,0,0,0
654,O15372,EIF3H,E,0.49419474601745605,0.0,0.235578055,0
655,O60573,EIF4E2,E,0.01666983962059021,0,0,0
656,O75821,EIF3G,E,0.3083518445491791,0.0,0.26427783899999996,0
657,O75822,EIF3J,E,0.019515415653586388,0,0,0
658,P00387,CYB5R3,E,0.01736101694405079,0,0,0
659,P15954,COX7C,E,0.07375594973564148,0,0,0
660,P16435,POR,E,0.13074377179145813,0,0,0
661,P52306,RAP1GDS1,E,0.05396179109811783,0,0,0
662,P60228,EIF3E,E,0.05435185134410858,0.0,0.705052598,0
663,Q10471,GALNT2,E,0.215018630027771,0,0,0
664,Q13423,NNT,E,0.06076846271753311,0,0,0
665,P56537,EIF6,E,0.6301504969596863,0,0,0
666,Q14152,EIF3A,E,0.10304322838783264,0,0,0
667,Q15650,TRIP4,E,0.09758799523115158,0,0,0
668,Q2M389,WASHC4,E,0.007087789010256529,0,0,0
669,Q5T1M5,FKBP15,E,0.01589219458401203,0,0,0
670,Q5VT66,MTARC1,E,0.0741540938615799,0,0,0
671,Q6NUN9,ZNF746,E,0.09062915295362473,0,0,0
672,Q6Y7W6,GIGYF2,E,0.0934511050581932,0,0,0
673,Q7L2H7,EIF3M,E,0.3937903046607971,0,0,0
674,Q86UK7,ZNF598,E,0.11578294634819031,0.3,0.189115515,0
675,Q8N3C0,ASCC3,E,0.012001089751720428,0,0,0
676,Q8N9N2,ASCC1,E,0.01530049741268158,0,0,0
677,Q8NBU5,ATAD1,E,0.025866542011499405,0,0,0
678,Q8TF46,DIS3L,E,0.029794348403811455,0,0,0
679,Q8WVC6,DCAKD,E,0.029556147754192352,0,0,0
680,Q96A26,FAM162A,E,0.11146824806928635,0,0,0
681,Q96B26,EXOSC8,E,0.28572967648506165,0,0,0
682,Q96D09,GPRASP2,E,0.15610629320144653,0,0,0
683,Q99613,EIF3C,E,0.5617730021476746,0,0,0
684,Q9BQ70,TCF25,E,0.048932820558547974,0,0,0
685,Q9C037,TRIM4,E,0.0016732008662074804,0,0,0
686,Q9H1I8,ASCC2,E,0.004409818444401026,0,0,0
687,Q9HD20,ATP13A1,E,0.00906619057059288,0,0,0
688,Q9UBQ5,EIF3K,E,0.28264319896698,0,0,0
689,Q9UH62,ARMCX3,E,0.01158639695495367,0,0,0
690,Q9UPQ9,TNRC6B,E,0.2123730331659317,0,0,0
691,Q9Y262,EIF3L,E,0.32356196641921997,0.0,0.119866235,0
692,P13674,P4HA1,E,0.03258268162608147,0,0,0
693,P14735,IDE,E,0.007274365983903408,0,0,0
694,P49257,LMAN1,E,0.22695021331310272,0,0,0
695,P62072,TIMM10,E,0.19017429649829865,0,0,0
696,P62699,YPEL5,E,0.12769903242588043,0,0,0
697,Q13586,STIM1,E,0.19265128672122955,0,0,0
698,Q2TAA5,ALG11,E,0.07111993432044983,0,0,0
699,Q6VN20,RANBP10,E,0.0796794518828392,0,0,0
700,Q7L5Y9,MAEA,E,0.010447781533002853,0,0,0
701,Q8NBJ7,SUMF2,E,0.08663763105869293,0,0,0
702,Q8NFQ8,TOR1AIP2,E,0.1501481682062149,0,0,0
703,Q9H496,TOR1AIP2,E,0.04341111332178116,0,0,0
704,Q92643,PIGK,E,0.023418592289090157,0,0,0
705,Q969N2,PIGT,E,0.005401827394962311,0,0,0
706,Q96S59,RANBP9,E,0.48608702421188354,0,0,0
707,Q96P70,IPO9,E,0.17583757638931274,0.0,0.198576453,0
708,Q9BSF4,TIMM29,E,0.07931355386972427,0,0,0
709,Q9H7D7,WDR26,E,0.0522567555308342,0,0,0
710,Q9H871,RMND5A,E,0.015883201733231544,0,0,0
711,Q9NVH1,DNAJC11,E,0.04669316112995148,0,0,0
712,Q9NWU2,GID8,E,0.10715793073177338,0,0,0
713,Q9Y5J6,TIMM10B,E,0.02321525663137436,0,0,0
714,Q9Y5J7,TIMM9,E,0.2177463322877884,0,0,0
715,O75964,ATP5MG,E,0.2075612097978592,0,0,0
716,P25685,DNAJB1,E,0.5158596038818359,0,0,0
717,Q15904,ATP6AP1,E,0.1405099481344223,0,0,0
718,Q99720,SIGMAR1,E,0.03433338552713394,0,0,0
719,Q9UDY4,DNAJB4,E,0.5444695949554443,0,0,0
720,A8MTT3,CEBPZOS,E,0.1091383695602417,0,0,0
721,O00116,AGPS,E,0.10642486810684204,0,0,0
722,O43169,CYB5B,E,0.11814818531274796,0,0,0
723,O94766,B3GAT3,E,0.3626745045185089,0,0,0
724,O95159,ZFPL1,E,0.088870570063591,0,0,0
725,O95573,ACSL3,E,0.1819743514060974,0,0,0
726,P11233,RALA,E,0.044485922902822495,0,0,0
727,P21964,COMT,E,0.4616643786430359,0,0,0
728,P51148,RAB5C,E,0.11126100271940231,0,0,0
729,P51149,RAB7A,E,0.6021625399589539,0,0,0
730,P61006,RAB8A,E,0.028707537800073624,0,0,0
731,P61019,RAB2A,E,0.011925731785595417,0,0,0
732,P61026,RAB10,E,0.3570219576358795,0,0,0
733,P61106,RAB14,E,0.024326102808117867,0,0,0
734,P61586,RHOA,E,0.562186598777771,0,0,0
735,P62820,RAB1A,E,0.1631813943386078,0,0,0
736,P62873,GNB1,E,0.06827478110790253,0,0,0
737,P63218,GNG5,E,0.1311168074607849,0,0,0
738,Q12907,LMAN2,E,0.08849678933620453,0,0,0
739,Q13724,MOGS,E,0.6596760153770447,0,0,0
740,Q53H12,AGK,E,0.15735991299152374,0.0,0.003679817,0
741,Q5JTV8,TOR1AIP1,E,0.0822703093290329,0,0,0
742,Q6P1M0,SLC27A4,E,0.062367334961891174,0,0,0
743,Q6P1Q0,LETMD1,E,0.026504678651690483,0,0,0
744,Q6ZRP7,QSOX2,E,0.006062318570911884,0,0,0
745,Q7LGA3,HS2ST1,E,0.3477267622947693,0,0,0
746,Q8IUR0,TRAPPC5,E,0.3975999355316162,0,0,0
747,Q8N183,NDUFAF2,E,0.020746402442455292,0,0,0
748,Q8N2K0,ABHD12,E,0.263187050819397,0,0,0
749,Q8N9F7,GDPD1,E,0.38055655360221863,0,0,0
750,Q8NBX0,SCCPDH,E,0.3066180348396301,0,0,0
751,Q8WUY8,NAT14,E,0.00888086948543787,0,0,0
752,Q96DA6,DNAJC19,E,0.0291559100151062,0,0,0
753,Q96ER9,CCDC51,E,0.13168813288211823,0,0,0
754,Q96KC8,DNAJC1,E,0.04016315937042236,0,0,0
755,Q9BQE4,SELENOS,E,0.1288379579782486,0.0,0.292782195,0
756,Q9H7Z7,PTGES2,E,0.08738052099943161,0,0,0
757,Q9NP72,RAB18,E,0.1450926512479782,0,0,0
758,Q9NX40,OCIAD1,E,0.17564530670642853,0,0,0
759,Q9NYP7,ELOVL5,E,0.0531141459941864,0,0,0
760,Q9Y3D7,PAM16,E,0.2620173394680023,0,0,0
761,O00566,MPHOSPH10,E,0.03383692726492882,0,0,0
762,O15381,NVL,E,0.38902023434638977,0,0,0
763,O60287,URB1,E,0.07135964184999466,0,0,0
764,O76094,SRP72,E,0.16514046490192413,0,0,0
765,O95260,ATE1,E,0.07141578942537308,0,0,0
766,O95373,IPO7,E,0.014161383733153343,0,0,0
767,O95707,POP4,E,0.18100133538246155,0,0,0
768,P0DMW2,NLRP2B,E,0.08683104068040848,0,0,0
769,O96028,NSD2,E,0.03392644226551056,0,0,0
770,P09132,SRP19,E,0.029034346342086792,0,0,0
771,P10644,PRKAR1A,E,0.23909249901771545,0,0,0
772,P42285,MTREX,E,0.047891002148389816,0,0,0
773,P61011,SRP54,E,0.0647672712802887,0,0,0
774,Q03701,CEBPZ,E,0.20189782977104187,0,0,0
775,Q12788,TBL3,E,0.011139627546072006,0,0,0
776,Q13206,DDX10,E,0.04561632499098778,0,0,0
777,Q14146,URB2,E,0.0038097514770925045,0,0,0
778,Q14692,BMS1,E,0.05628446117043495,0,0,0
779,Q15269,PWP2,E,0.0050937035121023655,0,0,0
780,Q15397,PUM3,E,0.48142361640930176,0,0,0
781,Q16531,DDB1,E,0.009334025904536247,0.33,0.31390713800000003,0
782,Q4G0J3,LARP7,E,0.1325594037771225,0,0,0
783,Q76FK4,NOL8,E,0.23415185511112213,0,0,0
784,Q7L2J0,MEPCE,E,0.14923928678035736,0,0,0
785,Q7Z4Q2,HEATR3,E,0.06614167243242264,0,0,0
786,Q8IX01,SUGP2,E,0.03083110600709915,0,0,0
787,Q8IY37,DHX37,E,0.06715378165245056,0,0,0
788,Q8N5D0,WDTC1,E,0.012034963816404343,0,0,0
789,Q8N983,MRPL43,E,0.12574176490306854,0,0,0
790,Q8NEJ9,NGDN,E,0.054531872272491455,0,0,0
791,Q8NI36,WDR36,E,0.1548013836145401,0,0,0
792,Q8TC07,TBC1D15,E,0.26732876896858215,0,0,0
793,Q96FK6,WDR89,E,0.017237169668078423,0,0,0
794,Q96I59,NARS2,E,0.18707938492298126,0,0,0
795,Q99547,MPHOSPH6,E,0.18975777924060822,0,0,0
796,Q9BSC4,NOL10,E,0.1473732739686966,0,0,0
797,Q9GZL7,WDR12,E,0.006356615573167801,0,0,0
798,Q9H6F5,CCDC86,E,0.7470109462738037,0,0,0
799,Q9H6R4,NOL6,E,0.007101207505911589,0,0,0
800,Q9HD40,SEPSECS,E,0.290603905916214,0,0,0
801,Q9NQT4,EXOSC5,E,0.15988780558109283,0,0,0
802,Q9NQT5,EXOSC3,E,0.09047409147024155,0,0,0
803,Q9NTK5,OLA1,E,0.26980993151664734,0,0,0
804,Q9NY61,AATF,E,0.05777790769934654,0,0,0
805,Q9UGI8,TES,E,0.00249083386734128,0,0,0
806,Q9UHG3,PCYOX1,E,0.003654744941741228,0,0,0
807,Q9UL40,ZNF346,E,0.15058337152004242,0,0,0
808,Q9ULT8,HECTD1,E,0.017180074006319046,0,0,0
809,Q9Y399,MRPS2,E,0.03606157749891281,0,0,0
810,Q9Y3A4,RRP7A,E,0.08542050421237946,0,0,0
811,O00142,TK2,E,0.05435381084680557,0,0,0
812,O00233,PSMD9,E,0.2734835743904114,0,0,0
813,P13984,GTF2F2,E,0.11629927158355713,0.32,0.215325674,0
814,P21281,ATP6V1B2,E,0.025410404428839684,0,0,0
815,P35555,FBN1,E,0.02566377818584442,0,0,0
816,P35556,FBN2,E,0.00018168103997595608,0,0,0
817,P35658,NUP214,E,0.014652587473392487,0,0,0
818,P37198,NUP62,E,0.02141885831952095,0,0,0
819,P41250,GARS1,E,0.4287090301513672,0,0,0
820,P49419,ALDH7A1,E,0.002208233345299959,0,0,0
821,P61962,DCAF7,E,0.1568879336118698,0,0,0
822,Q14232,EIF2B1,E,0.08584010601043701,0,0,0
823,Q15056,EIF4H,E,0.13291260600090027,0,0,0
824,Q5SW79,CEP170,E,0.045208193361759186,0,0,0
825,Q6SZW1,SARM1,E,0.03101000003516674,0,0,0
826,Q7Z3B4,NUP54,E,0.05170190706849098,0,0,0
827,Q86YT6,MIB1,E,0.026832323521375656,0,0,0
828,Q8IWP9,CCDC28A,E,0.1223333477973938,0.0,0.145196189,0
829,Q8N1G2,CMTR1,E,0.008681819774210453,0,0,0
830,Q8TD19,NEK9,E,0.038616638630628586,0,0,0
831,Q96F45,ZNF503,E,0.023049741983413696,0,0,0
832,Q96PM5,RCHY1,E,0.041730087250471115,0,0,0
833,Q99567,NUP88,E,0.04108928516507149,0,0,0
834,Q9BU61,NDUFAF3,E,0.01689564809203148,0,0,0
835,Q9BVL2,NUP58,E,0.003976473584771156,0,0,0
836,Q9NZL9,MAT2B,E,0.06135483831167221,0,0,0
837,Q9UBX5,FBLN5,E,0.36504513025283813,0,0,0
838,P62310,LSM3,M,0.12199485301971436,0,0,0
839,P01275,GCG,M,0.005803899839520454,0,0,0
840,P82663,MRPS25,M,0.03410813957452774,0,0,0
841,Q8WVV9,HNRNPLL,M,0.0220190342515707,0.0,0.017756281000000002,0
842,Q15459,SF3A1,M,0.027646930888295174,0,0,0
843,Q9Y467,SALL2,M,0.0012048010248690844,0,0,0
844,Q8N6G5,CSGALNACT2,M,0.015772031620144844,0,0,0
845,Q7Z7F0,KHDC4,M,0.010513652116060257,0,0,0
846,Q8TAX7,MUC7,M,0.00020098422828596085,0,0,0
847,P49810,PSEN2,M,7.312656089197844e-05,0.0,0.07618034,0
848,Q5JSZ5,PRRC2B,M,0.566768229007721,0,0,1
849,Q9NTN9,SEMA4G,M,0.001025333534926176,0,0,0
850,Q7L3V2,RTL10,M,0.020835675299167633,0,0,1
851,Q9UM19,HPCAL4,M,0.00510720070451498,0,0,0
852,O15195,VILL,M,0.011103720404207706,0,0,0
853,P48230,TM4SF4,M,0.004766917787492275,0,0,0
854,O00399,DCTN6,M,0.002367396140471101,0,0,0
855,Q9HAD4,WDR41,M,0.005135699640959501,0,0,0
856,P58753,TIRAP,M,0.6719573736190796,0,0,0
857,Q9NQX5,NPDC1,M,0.0018325591227039695,0,0,0
858,Q9P021,CRIPT,M,0.3625149130821228,0.03,0.301535746,0
859,Q8TBE7,SLC35G2,M,0.001306624268181622,0,0,0
860,Q96QF0,RAB3IP,M,0.016825852915644646,0,0,0
861,Q96EK2,PHF21B,M,7.334508700296283e-05,0,0,0
862,Q5T7W7,TSTD2,M,0.0002571098739281297,0,0,0
863,Q9BT67,NDFIP1,M,0.04610515013337135,0,0,0
864,Q69YN2,CWF19L1,M,0.000647203647531569,0,0,0
865,P49711,CTCF,M,0.12237463891506195,0,0,0
866,Q8WVY7,UBLCP1,M,0.0006846457836218178,0,0,0
867,O14625,CXCL11,M,0.0017976792296394706,0,0,0
868,O94989,ARHGEF15,M,0.0034764644224196672,0,0,0
869,O00506,STK25,M,0.02447987161576748,0,0,0
870,Q6PL18,ATAD2,M,0.06113944575190544,0,0,0
871,Q5JXC2,MIIP,M,0.0007842089398764074,0,0,0
872,Q9H2H8,PPIL3,M,0.015153967775404453,0,0,0
873,Q9UHJ9,PGAP2,M,0.007277417927980423,0,0,1
874,O76090,BEST1,M,2.5535955501254648e-05,0,0,0
875,Q96RQ3,MCCC1,M,0.060118164867162704,0.0,0.328616655,0
876,Q15043,SLC39A14,M,0.00839424692094326,1.0,0.5375712220000001,0
877,Q9BRX5,GINS3,M,0.2544670104980469,0,0,0
878,Q6UX01,LMBR1L,M,0.00013767210475634784,0,0,0
879,Q96IJ6,GMPPA,M,0.2485252171754837,0,0,0
880,Q9NZJ9,NUDT4,M,0.02339226007461548,0,0,0
881,P60604,UBE2G2,M,0.17078159749507904,1.0,0.606231051,0
882,Q9NVT9,ARMC1,M,0.001457998645491898,0,0,0
883,Q8WZ60,KLHL6,M,0.0017952192574739456,0,0,0
884,Q9H1M0,NUP62CL,M,0.044498078525066376,0,0,0
885,Q969T3,SNX21,M,0.11807793378829956,0,0,0
